cutting_speed,spindle_speed,feed,feed_rate,power_pc ,cooling,material,drill_bit_type,process_time,main_failure,BEF,CCF,FWF,WDF
17.55,466,0.265,123,81.58,50,3,3,33.07,0,0,0,0,0
30.55,810,0.253,205,236.36,100,1,1,19.21,0,0,0,0,0
29.91,793,0.253,201,226.39,75,1,1,20.82,0,0,0,0,0
17.42,462,0.256,118,77.63,50,3,3,32.1,0,0,0,0,0
17.68,469,0.258,121,80.61,50,3,3,31.7,0,0,0,0,0
17.19,456,0.247,112,72.9,50,3,3,33.63,0,0,0,0,0
22.77,604,0.19,115,98.75,50,2,2,34.22,0,0,0,0,0
17.09,453,0.208,94,60.8,25,3,3,31.5,0,0,0,0,0
29.48,782,0.208,163,180.84,75,1,1,19.39,0,0,0,0,0
22.16,588,0.171,101,84,25,2,2,35.38,0,0,0,0,0
30.38,806,0.262,211,241.96,100,1,1,20.06,0,0,0,0,0
29.56,784,0.237,238,206.85,75,1,1,17.67,1,0,0,1,0
29.84,792,0.231,183,206.16,75,1,1,19.33,0,0,0,0,0
17.46,463,0.257,119,78.41,50,3,3,33.79,0,0,0,0,0
17.19,456,0.245,112,72.36,50,3,3,33.03,0,0,0,0,0
29.69,788,0.233,183,204.99,75,1,1,19.29,0,0,0,0,0
22.6,599,0.174,104,88.7,50,2,2,35.08,0,0,0,0,0
22.63,600,0.174,105,89.22,50,2,2,32.89,0,0,0,0,0
22.36,593,0.176,104,87.97,50,2,2,35.43,0,0,0,0,0
16.9,448,0.228,102,65.01,25,3,3,31.06,0,0,0,0,0
22.25,590,0.182,108,90.29,50,2,2,34.49,0,0,0,0,0
29.67,787,0.236,186,207.59,75,1,1,21.14,0,0,0,0,0
22.72,603,0.161,97,82.9,25,2,2,35.23,0,0,0,0,0
22.92,608,0.2,121,104.85,50,2,2,34.66,0,0,0,0,0
17.21,457,0.225,103,66.61,25,3,3,32.25,0,0,0,0,0
17.19,456,0.236,108,69.75,25,3,3,33.22,0,0,0,0,0
29.77,790,0.242,191,214.42,75,1,1,19.37,0,0,0,0,0
16.84,447,0.238,106,67.43,25,3,3,32.53,0,0,0,0,0
30.09,798,0.272,217,246.2,100,1,1,18.52,0,0,0,0,0
17.16,455,0.228,104,66.99,25,3,3,32.64,0,0,0,0,0
17.27,458,0.239,110,71.42,50,3,3,34.38,0,0,0,0,0
30.13,799,0.253,202,229.33,75,1,1,20.3,0,0,0,0,0
17.48,464,0.254,118,77.68,50,3,3,32.93,0,0,0,0,0
22.64,600,0.181,108,92.58,50,2,2,33.4,0,0,0,0,0
30.3,804,0.257,207,235.94,100,1,1,23.28,0,0,0,0,0
30.04,797,0.259,207,234.04,100,1,1,20.6,0,0,0,0,0
18.13,481,0.297,143,97.6,75,3,3,32.27,0,0,0,0,0
16.94,449,0.211,95,60.41,25,3,3,33.41,0,0,0,0,0
17.84,473,0.272,129,86.66,50,3,3,32.58,0,0,0,0,0
29.94,794,0.245,195,219.77,75,1,1,19.77,0,0,0,0,0
29.95,795,0.243,193,218.14,75,1,1,18.72,0,0,0,0,0
29.42,780,0.227,177,196.21,75,1,1,20.67,0,0,0,0,0
22.42,595,0.172,102,86.37,25,2,2,35.64,0,0,0,0,0
29.81,791,0.234,185,207.52,75,1,1,20.15,0,0,0,0,0
16.87,448,0.247,111,70.29,50,3,3,32.29,0,0,0,0,0
22.68,602,0.191,115,98.03,50,2,2,33.99,0,0,0,0,0
22.33,592,0.149,88,74.24,0,2,2,34.2,0,0,0,0,0
29.92,794,0.243,193,217.76,75,1,1,20.7,0,0,0,0,0
29.97,795,0.25,199,224.51,75,1,1,20.7,0,0,0,0,0
22.46,596,0.184,110,93.08,50,2,2,35.87,0,0,0,0,0
22.24,590,0.152,90,75.35,25,2,2,34.3,0,0,0,0,0
29.49,782,0.225,176,195.99,75,1,1,22,0,0,0,0,0
22.88,607,0.196,119,102.39,50,2,2,35.4,0,0,0,0,0
30.12,799,0.273,218,247.4,100,1,1,19.61,0,0,0,0,0
17.68,469,0.262,123,81.93,50,3,3,34.27,0,0,0,0,0
29.34,778,0.209,208,180.11,75,1,1,18.9,1,0,0,1,0
22.65,601,0.186,112,95.61,50,2,2,33.67,0,0,0,0,0
29.64,786,0.234,235,205.4,75,1,1,20.3,1,0,0,1,0
22.55,598,0.175,105,89.04,50,2,2,36.67,0,0,0,0,0
22.71,602,0.19,114,97.79,50,2,2,35.02,0,0,0,0,0
29.7,788,0.218,172,192.3,75,1,1,17.96,0,0,0,0,0
16.57,440,0.218,96,59.89,25,3,3,31.23,1,1,0,0,0
17.37,461,0.27,125,81.55,50,3,3,31.94,0,0,0,0,0
30.04,797,0.251,200,226.34,75,1,1,20.37,0,0,0,0,0
30.01,796,0.231,184,207.96,75,1,1,20.05,0,0,0,0,0
22.41,594,0.192,114,96.28,50,2,2,34.92,0,0,0,0,0
22.77,604,0.182,110,94.14,50,2,2,35.68,0,0,0,0,0
22.28,591,0.171,101,84.74,25,2,2,35.2,0,0,0,0,0
29.68,787,0.214,168,188.43,75,1,1,18.81,0,0,0,0,0
22.63,600,0.202,121,103.48,50,2,2,35.15,0,0,0,0,0
17.48,464,0.257,119,78.63,50,3,3,34.85,0,0,0,0,0
29.97,795,0.235,187,211.3,75,1,1,17.46,0,0,0,0,0
30.02,796,0.229,182,206.32,75,1,1,19.69,0,0,0,0,0
17.63,468,0.253,119,78.77,50,3,3,32.64,0,0,0,0,0
23.07,612,0.212,130,112.94,75,2,2,35.69,0,0,0,0,0
17.38,461,0.24,110,72.3,50,3,3,34.73,0,0,0,0,0
17.59,466,0.261,122,80.81,50,3,3,31.32,0,0,0,0,0
29.59,785,0.227,178,198.77,75,1,1,19.11,0,0,0,0,0
22.46,596,0.195,116,98.44,50,2,2,35.9,0,0,0,0,0
30.66,813,0.295,240,277.79,100,1,1,20.04,0,0,0,0,0
29.92,794,0.252,200,225.92,75,1,1,19.25,0,0,0,0,0
29.73,789,0.22,174,194.58,75,1,1,19.94,0,0,0,0,0
30,796,0.241,192,217.19,75,1,1,18.72,0,0,0,0,0
30.62,812,0.26,211,244.11,100,1,1,20.5,0,0,0,0,0
22.71,602,0.168,101,86.41,25,2,2,33.7,0,0,0,0,0
22.27,591,0.184,109,91.35,50,2,2,34.51,0,0,0,0,0
30.23,802,0.258,207,236.12,100,1,1,19,0,0,0,0,0
30.46,808,0.276,223,255.68,100,1,1,18.81,0,0,0,0,0
21.85,579,0.117,87,55.7,0,2,2,33.67,1,1,0,0,0
29.72,788,0.231,182,204.39,75,1,1,19.55,0,0,0,0,0
22.94,608,0.193,117,101.34,50,2,2,35.25,0,0,0,0,0
22.58,599,0.166,130,84.88,25,2,2,35.95,1,0,1,0,0
29.7,788,0.242,190,213.23,75,1,1,19.27,0,0,0,0,0
17.49,464,0.268,124,82.04,50,3,3,32.72,0,0,0,0,0
18.24,484,0.301,146,100.11,75,3,3,33.39,0,0,0,0,0
23.17,615,0.21,129,112.99,75,2,2,33.61,0,0,0,0,0
30.28,803,0.255,205,234.26,100,1,1,19.09,0,0,0,0,0
29.65,786,0.201,158,176.74,75,1,1,19.84,0,0,0,0,0
17.58,466,0.255,119,78.68,50,3,3,31.88,0,0,0,0,0
17.02,451,0.235,106,67.96,25,3,3,35.9,0,0,0,0,0
29.8,791,0.219,173,194.81,75,1,1,19.33,0,0,0,0,0
22.86,606,0.198,120,103.27,50,2,2,35.45,0,0,0,0,0
29.93,794,0.245,194,219.12,75,1,1,18.13,0,0,0,0,0
22.45,595,0.164,97,82.46,25,2,2,36.17,0,0,0,0,0
30.1,798,0.246,196,222.99,75,1,1,18.7,0,0,0,0,0
17.56,466,0.246,115,75.8,50,3,3,33.27,0,0,0,0,0
17.49,464,0.241,112,73.7,50,3,3,33.15,0,0,0,0,0
30.31,804,0.245,197,224.75,75,1,1,20.97,0,0,0,0,0
22.84,606,0.184,112,96.13,50,2,2,33.49,0,0,0,0,0
17.08,453,0.222,101,64.89,25,3,3,33.21,0,0,0,0,0
22.66,601,0.179,108,92.04,50,2,2,34.4,0,0,0,0,0
29.71,788,0.232,183,204.46,75,1,1,19.13,0,0,0,0,0
17.44,463,0.238,110,72.36,50,3,3,32.53,0,0,0,0,0
30.43,807,0.247,199,228.61,75,1,1,19.97,0,0,0,0,0
29.93,794,0.232,184,207.76,75,1,1,19.44,0,0,0,0,0
30.14,800,0.252,201,228.71,75,1,1,19.24,0,0,0,0,0
17.5,464,0.277,129,84.9,50,3,3,31.47,0,0,0,0,0
29.91,793,0.217,172,194.01,75,1,1,19.24,0,0,0,0,0
22.77,604,0.184,111,95.4,50,2,2,35.68,0,0,0,0,0
29.73,789,0.237,187,209.22,75,1,1,21.27,0,0,0,0,0
29.9,793,0.225,179,201.53,75,1,1,19.56,0,0,0,0,0
29.63,786,0.236,186,207.62,75,1,1,17.95,0,0,0,0,0
22.73,603,0.184,111,95.31,50,2,2,35.3,0,0,0,0,0
17.61,467,0.249,116,77.22,50,3,3,33.34,0,0,0,0,0
17.4,461,0.258,119,77.98,50,3,3,32.5,0,0,0,0,0
22.79,604,0.2,121,103.97,50,2,2,34.09,0,0,0,0,0
29.97,795,0.246,196,221.13,75,1,1,19.35,0,0,0,0,0
30.16,800,0.274,219,248.92,100,1,1,19.45,0,0,0,0,0
22.63,600,0.172,103,88.27,50,2,2,35.38,0,0,0,0,0
30.41,807,0.252,203,232.58,100,1,2,18.96,1,0,0,0,1
22.73,603,0.172,104,88.95,50,2,2,35.31,0,0,0,0,0
30.49,809,0.258,209,240.18,100,1,1,19.46,0,0,0,0,0
23.01,610,0.193,118,101.98,50,2,2,35.17,0,0,0,0,0
17.45,463,0.265,123,80.64,50,3,3,32.87,0,0,0,0,0
17.55,466,0.255,119,78.48,50,3,3,33.43,0,0,0,0,0
17.35,460,0.248,114,74.66,50,3,3,32.98,0,0,0,0,0
30.16,800,0.247,197,224.34,75,1,1,21.28,0,0,0,0,0
21.85,580,0.137,79,65.44,0,2,2,33.65,1,1,0,0,0
17.62,467,0.256,119,79.37,50,3,3,33.73,0,0,0,0,0
29.5,783,0.215,216,187.39,75,1,1,18.55,1,0,0,1,0
16.97,450,0.238,107,68.4,25,3,3,32.46,0,0,0,0,0
23.46,622,0.232,144,127.73,75,2,2,35.44,0,0,0,0,0
17.25,458,0.247,113,73.36,50,3,3,34.14,0,0,0,0,0
29.79,790,0.231,183,205.24,75,1,1,20.07,0,0,0,0,0
17.36,460,0.263,121,79.1,50,3,3,35.11,0,0,0,0,0
30.1,798,0.246,197,223.12,75,1,1,19.46,0,0,0,0,0
30.2,801,0.26,208,236.68,100,1,1,19.04,0,0,0,0,0
22.98,609,0.195,119,102.74,50,2,2,35.68,0,0,0,0,0
30,796,0.22,175,197.63,75,1,1,20.67,0,0,0,0,0
22.55,598,0.173,104,88.1,50,2,2,36.78,0,0,0,0,0
30.11,799,0.248,198,224.87,75,1,1,20.88,0,0,0,0,0
17.18,456,0.236,107,69.54,25,3,3,32.82,0,0,0,0,0
30.24,802,0.251,201,229.08,75,1,1,20.76,0,0,0,0,0
17.43,462,0.258,119,78.5,50,3,3,32.39,0,0,0,0,0
30.3,804,0.275,221,252.43,100,1,1,17.89,0,0,0,0,0
29.95,794,0.26,207,233.33,100,1,1,19.21,0,0,0,0,0
22.5,597,0.166,129,84.17,25,2,2,33.99,1,0,1,0,0
29.89,793,0.209,166,187.07,75,1,1,19.52,0,0,0,0,0
22.36,593,0.154,91,77.1,25,2,2,34.31,0,0,0,0,0
16.77,445,0.236,105,66.41,25,3,3,33.71,0,0,0,0,0
17.27,458,0.246,113,73.45,50,3,3,33.14,0,0,0,0,0
17.45,463,0.275,127,83.75,50,3,3,32.75,0,0,0,0,0
29.86,792,0.233,185,207.87,75,1,1,21.12,0,0,0,0,0
30.22,802,0.254,203,231.54,100,1,1,18.14,0,0,0,0,0
30.29,803,0.255,205,233.92,100,1,1,20.01,0,0,0,0,0
16.86,447,0.214,124,60.81,25,3,3,32.29,0,0,0,0,0
17.83,473,0.288,136,91.7,75,3,3,31.78,0,0,0,0,0
29.47,782,0.213,214,185.39,75,1,1,19.32,1,0,0,1,0
21.99,583,0.135,100,65.07,0,2,2,35.37,1,1,0,0,0
17.67,469,0.263,123,82.11,50,3,3,32.97,0,0,0,0,0
22.75,604,0.176,106,90.9,50,2,2,33.51,0,0,0,0,0
30.06,797,0.228,182,206.23,75,1,1,20.11,0,0,0,0,0
17.6,467,0.268,125,83.05,50,3,3,32.13,0,0,0,0,0
17.66,469,0.261,122,81.48,50,3,3,33.86,0,0,0,0,0
29.73,789,0.237,187,209.37,75,1,1,20.09,0,0,0,0,0
30.56,811,0.283,229,264.27,100,1,1,19.13,0,0,0,0,0
17.4,462,0.256,118,77.69,50,3,3,33.42,0,0,0,0,0
22.39,594,0.169,100,84.66,25,2,2,35.55,0,0,0,0,0
22.31,592,0.16,95,79.62,25,2,2,33.93,0,0,0,0,0
23.19,615,0.226,139,121.71,75,2,2,34.46,0,0,0,0,0
17.54,465,0.249,116,76.58,50,3,3,32.55,0,0,0,0,0
23.29,618,0.218,135,118.43,75,2,2,34.52,0,0,0,0,0
22.72,603,0.195,118,100.79,50,2,2,34.78,0,0,0,0,0
22.34,593,0.178,106,88.86,50,2,2,33.92,0,0,0,0,0
22.4,594,0.18,107,90.29,50,2,2,33.05,0,0,0,0,0
17.79,472,0.272,128,85.92,50,3,3,32.51,0,0,0,0,0
17.57,466,0.235,109,72.51,50,3,3,32.04,0,0,0,0,0
29.57,784,0.199,156,174.05,75,1,1,21.76,0,0,0,0,0
21.98,583,0.157,91,75.67,25,2,2,33.67,1,1,0,0,0
17.81,472,0.269,127,85.23,50,3,3,32.45,0,0,0,0,0
29.53,783,0.211,166,184.43,75,1,1,19.46,0,0,0,0,0
17.37,461,0.25,115,75.37,50,3,3,33.13,0,0,0,0,0
30.67,814,0.278,226,261.41,100,1,1,19.54,0,0,0,0,0
17.26,458,0.254,116,75.68,50,3,3,32.4,0,0,0,0,0
29.62,786,0.21,165,184.53,75,1,1,20.42,0,0,0,0,0
17.25,458,0.254,116,75.46,50,3,3,31.89,0,0,0,0,0
22.07,585,0.158,92,76.79,25,2,2,34.89,0,0,0,0,0
17.3,459,0.239,110,71.61,50,3,3,33.97,0,0,0,0,0
30.14,800,0.247,197,224.04,75,1,1,20.21,0,0,0,0,0
18.02,478,0.285,136,92.45,75,3,3,32.42,0,0,0,0,0
29.8,790,0.25,198,222.24,75,1,1,20.63,0,0,0,0,0
22.33,592,0.165,97,82.05,25,2,2,32.62,0,0,0,0,0
16.57,440,0.202,89,55.5,0,3,3,32.86,1,1,0,0,0
17.2,456,0.248,113,73.2,50,3,3,32.62,0,0,0,0,0
29.83,791,0.226,178,200.72,75,1,1,19.47,0,0,0,0,0
30.17,800,0.234,187,212.73,75,1,1,18.16,0,0,0,0,0
17.42,462,0.248,115,75.33,50,3,3,34.58,0,0,0,0,0
30.33,805,0.257,207,236.8,100,1,1,19.07,0,0,0,0,0
22.26,591,0.156,92,77.26,25,2,2,35.32,0,0,0,0,0
30.4,806,0.269,217,248.65,100,1,1,20.49,0,0,0,0,0
23.01,610,0.187,114,98.97,50,2,2,34.1,0,0,0,0,0
17.35,460,0.243,112,73.29,50,3,3,33.62,0,0,0,0,0
22.6,599,0.186,112,95.22,50,2,2,34.67,0,0,0,0,0
17.4,462,0.257,119,77.87,50,3,3,31.35,0,0,0,0,0
17.63,468,0.257,120,79.97,50,3,3,32.03,0,0,0,0,0
17.53,465,0.26,121,79.8,50,3,3,32.74,0,0,0,0,0
29.97,795,0.251,199,225.23,75,1,1,20.08,0,0,0,0,0
17.4,462,0.254,117,76.98,50,3,3,32.87,0,0,0,0,0
22.98,610,0.208,127,109.82,75,2,2,35.12,0,0,0,0,0
29.95,794,0.236,187,211.56,75,1,1,19.59,0,0,0,0,0
22.76,604,0.185,111,95.64,50,2,2,34.5,0,0,0,0,0
22.92,608,0.208,127,109.49,75,2,2,33.89,0,0,0,0,0
29.74,789,0.214,169,189.06,75,1,1,19.83,0,0,0,0,0
22.38,594,0.17,101,84.98,25,2,2,35.95,0,0,0,0,0
30.3,804,0.257,206,235.47,100,1,1,19.8,0,0,0,0,0
22.91,608,0.186,113,97.89,50,2,2,33.99,0,0,0,0,0
18.1,480,0.301,144,98.57,75,3,3,34.65,0,0,0,0,0
23.25,617,0.226,140,122.43,75,2,2,34.09,0,0,0,0,0
23.23,616,0.214,132,115.42,75,2,2,35.89,0,0,0,0,0
22.78,604,0.183,111,94.89,50,2,2,33.24,0,0,0,0,0
17.08,453,0.232,105,67.58,25,3,3,33.23,0,0,0,0,0
22.59,599,0.202,121,103.27,50,2,2,34.98,0,0,0,0,0
17.36,460,0.237,109,71.34,50,3,3,32.22,0,0,0,0,0
22.57,599,0.19,114,96.8,50,2,2,34.85,0,0,0,0,0
17.47,463,0.277,128,84.54,50,3,3,34.56,0,0,0,0,0
17.85,474,0.27,128,86.19,50,3,3,32.61,0,0,0,0,0
30.08,798,0.235,188,213.08,75,1,1,19.53,0,0,0,0,0
22.77,604,0.173,105,89.83,50,2,2,35.84,0,0,0,0,0
17.86,474,0.303,144,96.61,75,3,3,32.34,0,0,0,0,0
30.1,798,0.244,195,220.72,75,1,1,19.43,0,0,0,0,0
22.61,600,0.173,104,88.34,50,2,2,35.29,0,0,0,0,0
22.44,595,0.153,91,76.86,25,2,2,34.07,0,0,0,0,0
30.27,803,0.27,217,247.19,100,1,1,20.48,0,0,0,0,0
22.72,603,0.186,112,96.17,50,2,2,35.37,0,0,0,0,0
29.54,784,0.221,222,193.18,75,1,1,21.32,1,0,0,1,0
23.04,611,0.216,132,114.61,75,2,2,33.33,0,0,0,0,0
17.69,469,0.273,128,85.5,50,3,3,33.39,0,0,0,0,0
17.37,461,0.233,107,70.25,25,3,3,32.44,0,0,0,0,0
17.37,461,0.263,121,79.24,50,3,3,33.02,0,0,0,0,0
17.59,467,0.277,129,85.61,50,3,3,33.86,0,0,0,0,0
23.14,614,0.216,133,115.71,75,2,2,35.17,0,0,0,0,0
22.79,604,0.199,120,103.23,50,2,2,35.02,0,0,0,0,0
29.81,791,0.233,184,206.91,75,1,1,19.65,0,0,0,0,0
30.36,805,0.263,212,242.62,100,1,1,19.89,0,0,0,0,0
17.62,467,0.259,121,80.5,50,3,3,35.27,0,0,0,0,0
17.02,452,0.22,99,63.66,25,3,3,32.76,0,0,0,0,0
30.03,796,0.229,182,206.18,75,1,1,21.72,0,0,0,0,0
30.75,816,0.288,235,272.71,100,1,1,19.02,0,0,0,0,0
17.83,473,0.278,132,88.43,75,3,3,34.76,0,0,0,0,0
17.74,471,0.276,130,86.72,50,3,3,31.87,0,0,0,0,0
22.8,605,0.206,124,106.84,50,2,2,35.71,0,0,0,0,0
22.76,604,0.184,111,95.47,50,2,2,36.17,0,0,0,0,0
17.16,455,0.243,110,71.46,50,3,3,31.71,0,0,0,0,0
29.56,784,0.223,175,195.01,75,1,1,19.18,0,0,0,0,0
29.93,794,0.237,188,212.5,75,1,1,19.45,0,0,0,0,0
17.41,462,0.248,114,75.11,50,3,3,33.42,0,0,0,0,0
22.51,597,0.166,99,84.04,25,2,2,34.24,0,0,0,0,0
29.82,791,0.238,188,211.56,75,1,1,20.48,0,0,0,0,0
22.86,606,0.208,126,108.65,75,2,2,34.69,0,0,0,0,0
22.95,609,0.197,120,103.77,50,2,2,34.19,0,0,0,0,0
22.88,607,0.193,117,101.01,50,2,2,35.71,0,0,0,0,0
22.42,595,0.174,104,87.61,50,2,2,35.05,0,0,0,0,0
22.28,591,0.16,95,79.37,25,2,2,36.36,0,0,0,0,0
17.23,457,0.262,120,77.66,50,3,3,34.19,0,0,0,0,0
22.43,595,0.167,99,84.13,25,2,2,34.99,0,0,0,0,0
22.95,609,0.183,111,96.14,50,2,2,34.93,0,0,0,0,0
16.85,447,0.226,101,64.23,25,3,3,31.43,0,0,0,0,0
22.86,606,0.214,130,111.86,75,2,1,37.19,1,0,1,0,1
29.92,794,0.247,196,221.42,75,1,1,19.56,0,0,0,0,0
29.43,781,0.23,230,199.09,75,1,1,18.99,1,0,0,1,0
17.49,464,0.267,124,81.65,50,3,3,33.28,0,0,0,0,0
17.32,459,0.248,114,74.46,50,3,3,35.49,0,0,0,0,0
17.48,464,0.25,116,76.36,50,3,3,32.27,0,0,0,0,0
30.26,803,0.247,198,226.3,75,1,1,20.83,0,0,0,0,0
18.03,478,0.299,143,97.08,75,3,3,33.55,0,0,0,0,0
22.13,587,0.152,89,74.41,25,2,2,34.16,0,0,0,0,0
22.71,602,0.187,112,96.19,50,2,2,36.48,0,0,0,0,0
22.67,601,0.179,108,92.27,50,2,2,35.42,0,0,0,0,0
17.49,464,0.261,121,79.91,50,3,3,33.71,0,0,0,0,0
17.48,464,0.255,118,77.94,50,3,3,33.08,0,0,0,0,0
17.55,466,0.263,122,81.04,50,3,3,32.66,0,0,0,0,0
22.48,596,0.167,99,84.26,25,2,2,33.62,0,0,0,0,0
30.15,800,0.264,211,240.02,100,1,1,19.69,0,0,0,0,0
17.52,465,0.26,121,79.69,50,3,3,32.55,0,0,0,0,0
17.66,468,0.241,113,75.14,50,3,3,31.78,0,0,0,0,0
17.11,454,0.222,101,64.89,25,3,3,34.81,0,0,0,0,0
29.38,779,0.211,210,181.81,75,1,1,20.97,1,0,0,1,0
22.16,588,0.151,89,74.3,25,2,2,34.55,0,0,0,0,0
22.64,601,0.174,105,89.28,50,2,2,35.58,0,0,0,0,0
22.76,604,0.186,112,96.24,50,2,2,36.8,0,0,0,0,0
30.08,798,0.253,202,228.76,75,1,1,20.66,0,0,0,0,0
30.14,799,0.262,209,237.82,100,1,1,18.86,0,0,0,0,0
29.84,792,0.253,200,225.5,75,1,1,19,0,0,0,0,0
17.65,468,0.28,131,87.22,75,3,3,32.44,0,0,0,0,0
22.28,591,0.166,98,82.4,25,2,2,35.5,0,0,0,0,0
17.79,472,0.256,121,81.02,50,3,3,33.01,0,0,0,0,0
30.18,801,0.274,219,249.69,100,1,1,21.53,0,0,0,0,0
30.04,797,0.254,202,229.07,75,1,1,19.52,0,0,0,0,0
29.95,795,0.256,203,229.39,100,1,1,20.7,0,0,0,0,0
29.92,794,0.234,186,209.78,75,1,1,19.97,0,0,0,0,0
22.47,596,0.155,92,78.09,25,2,2,35.66,0,0,0,0,0
23.23,616,0.206,127,111.38,75,2,2,34.67,0,0,0,0,0
22.54,598,0.181,108,91.7,50,2,2,36,0,0,0,0,0
22.47,596,0.171,102,86.28,25,2,2,34.59,0,0,0,0,0
29.51,783,0.199,199,172.93,75,1,1,20.88,0,0,0,0,0
22.74,603,0.183,111,94.84,50,2,2,35.18,0,0,0,0,0
17.69,469,0.276,130,86.42,50,3,3,32.55,0,0,0,0,0
22.94,609,0.199,121,104.97,50,2,2,35.18,0,0,0,0,0
17.32,459,0.244,112,73.29,50,3,3,35.26,0,0,0,0,0
17.26,458,0.243,111,72.29,50,3,3,32.79,0,0,0,0,0
29.79,790,0.24,190,212.93,75,1,1,19.09,0,0,0,0,0
22.54,598,0.205,123,104.33,50,2,2,35.39,0,0,0,0,0
17.39,461,0.25,115,75.7,50,3,3,31.74,0,0,0,0,0
22.36,593,0.168,100,84.21,25,2,2,34.71,0,0,0,0,0
22.58,599,0.189,113,96.58,50,2,2,36.11,0,0,0,0,0
29.99,796,0.246,196,221.55,75,1,1,19.07,0,0,0,0,0
17.65,468,0.272,127,84.8,50,3,3,33.01,0,0,0,0,0
16.93,449,0.231,104,66.31,25,3,3,33.81,0,0,0,0,0
21.89,581,0.131,76,62.98,0,2,2,36.04,1,1,0,0,0
17.57,466,0.27,126,83.23,50,3,3,32.25,0,0,0,0,0
16.95,450,0.204,92,58.74,0,3,3,33.7,0,0,0,0,0
17.84,473,0.285,135,90.59,75,3,3,34.6,0,0,0,0,0
22.9,608,0.185,113,97.3,50,2,2,35.53,0,0,0,0,0
22.66,601,0.185,111,95.07,50,2,2,35.18,0,0,0,0,0
17.85,473,0.291,138,92.81,75,3,3,33.52,0,0,0,0,0
30.07,798,0.233,186,210.94,75,1,1,19.7,0,0,0,0,0
29.75,789,0.225,178,199.11,75,1,1,19.58,0,0,0,0,0
17.24,457,0.25,114,74.22,50,3,3,32.74,0,0,0,0,0
22.69,602,0.184,111,94.93,50,2,2,33.78,0,0,0,0,0
17.21,456,0.246,112,72.91,50,3,3,30.94,0,0,0,0,0
22.98,610,0.194,118,102.54,50,2,2,34.72,0,0,0,0,0
30.31,804,0.251,202,230.8,75,1,1,20.58,0,0,0,0,0
17.47,463,0.275,128,84,50,3,3,33.02,0,0,0,0,0
16.61,441,0.206,91,56.93,0,3,3,32.27,1,1,0,0,0
30.24,802,0.256,206,234.56,100,1,1,18.7,0,0,0,0,0
29.54,784,0.221,173,193.17,75,1,1,19.84,0,0,0,0,0
29.85,792,0.229,181,203.97,75,1,1,20.43,0,0,0,0,0
30.46,808,0.256,207,237.63,100,1,1,19.67,0,0,0,0,0
17.11,454,0.234,106,68.48,25,3,3,33.54,0,0,0,0,0
17.58,466,0.242,113,74.86,50,3,3,33.17,0,0,0,0,0
17.42,462,0.256,118,77.55,50,3,3,34.79,0,0,0,0,0
22.44,595,0.19,113,95.57,50,2,2,33.59,0,0,0,0,0
17.61,467,0.261,122,80.75,50,3,3,33.87,0,0,0,0,0
22.79,604,0.186,112,96.41,50,2,2,34.33,0,0,0,0,0
17.05,452,0.236,107,68.64,25,3,3,34.01,0,0,0,0,0
17.53,465,0.253,118,77.69,50,3,3,33.05,0,0,0,0,0
22.93,608,0.188,114,98.83,50,2,2,34.48,0,0,0,0,0
18.08,480,0.289,139,94.48,75,3,3,33.53,0,0,0,0,0
22.78,604,0.182,110,94.43,50,2,2,35.76,0,0,0,0,0
17.56,466,0.268,125,82.47,50,3,3,32.14,0,0,0,0,0
23.27,617,0.208,129,112.76,75,2,2,34.76,0,0,0,0,0
17.55,466,0.264,123,81.43,50,3,3,33.16,0,0,0,0,0
22.66,601,0.174,105,89.48,50,2,2,33.86,0,0,0,0,0
29.79,790,0.235,186,208.69,75,1,1,17.51,0,0,0,0,0
29.9,793,0.24,190,214.24,75,1,1,19.99,0,0,0,0,0
22.75,603,0.183,110,94.64,50,2,2,36.71,0,0,0,0,0
17.66,468,0.268,126,83.63,50,3,3,33.01,0,0,0,0,0
22.78,604,0.186,113,96.73,50,2,2,32.78,0,0,0,0,0
22.94,609,0.193,118,101.74,50,2,2,35.79,0,0,0,0,0
17.16,455,0.26,118,76.67,50,3,3,33.27,0,0,0,0,0
22.75,604,0.199,120,102.88,50,2,2,35.31,0,0,0,0,0
29.64,786,0.225,177,197.53,75,1,1,19.42,0,0,0,0,0
22.63,600,0.176,106,90.39,50,2,2,34.09,0,0,0,0,0
22.44,595,0.174,104,87.81,50,2,2,35.15,0,0,0,0,0
29.92,794,0.247,196,221.39,75,1,1,21.61,0,0,0,0,0
29.28,777,0.205,204,175.95,75,1,1,17.76,0,0,0,0,0
23.13,614,0.199,122,106.58,50,2,2,33.65,0,0,0,0,0
17.47,463,0.265,123,80.85,50,3,3,34.51,0,0,0,0,0
17.31,459,0.238,109,71.26,50,3,3,33.99,0,0,0,0,0
22.91,608,0.183,111,96,50,2,2,34.46,0,0,0,0,0
29.92,794,0.234,186,209.87,75,1,1,18.75,0,0,0,0,0
22.83,606,0.192,116,100.03,50,2,2,34.98,0,0,0,0,0
29.87,792,0.239,189,212.95,75,1,1,19.42,0,0,0,0,0
30.16,800,0.27,216,245.26,100,1,1,18.78,0,0,0,0,0
17.1,453,0.232,105,67.78,25,3,3,31.31,0,0,0,0,0
17.85,474,0.282,134,89.89,75,3,3,32.39,0,0,0,0,0
30.26,803,0.256,205,234.18,100,1,1,19.56,0,0,0,0,0
